Index,Time,debug_PWM_A,debug_PWM_B,debug_PWM_C,debug_IA,debug_IB,debug_IC,pos_estimate_debug,open_phase_debug,open_phase_vel_debug,open_Vd_debug,open_Vq_debug,alpha_debug,beta_debug,sectant_debug
1071,5.356154,0.424370587,0.464900285,0.575629473,6.68701124,2.32635498,-9.0133667,0.160712048,-0.104792677,20,0.699999988,0,0.0956900194,0.0956900194,1
1072,5.361143,0.424032927,0.464743555,0.575967073,6.72729397,2.36663818,-9.09393215,0.160712048,-0.00399269117,20,0.699999988,0,0.0963223949,0.0963223949,1
1073,5.366154,0.424305201,0.464869916,0.575694799,6.70715332,2.35656738,-9.0637207,0.160712048,0.096807301,20,0.699999988,0,0.0959771425,0.0959771425,1
1074,5.371143,0.425407737,0.465381622,0.574592292,6.61651516,2.31124854,-8.92776394,0.160712048,0.192807391,20,0.699999988,0,0.0945792273,0.0945792273,1
1075,5.376155,0.427385628,0.466299564,0.572614372,6.42517042,2.25585937,-8.68103027,0.160712048,0.293607384,20,0.699999988,0,0.092071332,0.092071332,1
1076,5.381143,0.4299227,0.467476994,0.57007724,6.23886061,2.17529273,-8.4141531,0.160712048,0.394407213,20,0.699999988,0,0.0891044885,0.0891044885,1
1077,5.386163,0.433338493,0.469062299,0.566661537,5.94177198,2.06954932,-8.01132107,0.160712048,0.495207042,20,0.699999988,0,0.0847425684,0.0847425684,1
1078,5.391148,0.437317401,0.470814079,0.562886834,5.58425856,1.94366443,-7.52792311,0.160712048,0.596007466,20,0.699999988,0,0.0797373727,0.0797373727,1
1079,5.396159,0.441699147,0.472942501,0.558300912,5.19653273,1.78253162,-6.97906446,0.160545632,0.696807921,20,0.699999988,0,0.0739225373,0.0739225373,1
1080,5.401154,0.446920097,0.47536552,0.553079844,4.72320557,1.61132801,-6.33453369,0.160578415,0.792808354,20,0.699999988,0,0.067302607,0.067302607,1
1081,5.406164,0.452747583,0.47807008,0.547252417,4.20455933,1.41494751,-5.61950684,0.16047059,0.893608809,20,0.699999988,0,0.05991368,0.05991368,1
1082,5.411138,0.458959013,0.480952799,0.541040957,3.68087769,1.21856678,-4.89944458,0.16034399,0.994409263,20,0.699999988,0,0.0523807891,0.0523807891,1
1083,5.416176,0.465521127,0.483998299,0.534478843,3.071594,0.966796756,-4.03839064,0.160196289,1.09520853,20,0.699999988,0,0.0440905914,0.0440905914,1
1084,5.421148,0.472533047,0.48709625,0.527803719,2.44216919,0.730133057,-3.17230225,0.159957156,1.19600773,20,0.699999988,0,0.0352537148,0.0352537148,1
1085,5.426140,0.479391873,0.490435719,0.520608127,1.78253162,0.468292207,-2.25082374,0.159610197,1.29200697,20,0.699999988,0,0.026130056,0.026130056,1
1086,5.431156,0.486807436,0.493877292,0.513192534,1.09268188,0.1863098,-1.2789917,0.159007832,1.39280617,20,0.699999988,0,0.0167274754,0.0167274754,1
1087,5.436149,0.494349599,0.497377634,0.505650401,0.392761201,-0.0553894006,-0.337371796,0.158023536,1.49360538,20,0.699999988,0,0.00716443593,0.00716443593,1
1088,5.441157,0.501927674,0.500894666,0.498072386,-0.0402832031,-0.181274399,0.216522202,0.156186044,1.59440458,20,0.699999988,0,-0.00244414038,-0.0019861164,4
1089,5.446149,0.509486139,0.504402518,0.490513831,-0.3877258,-0.493469208,0.881195009,0.152841523,1.69520378,20,0.699999988,0,-0.011573405,-0.011573405,4
1090,5.451158,0.516934514,0.507702291,0.483403832,-0.750274599,-0.89126581,1.64154041,0.148416564,1.79600298,20,0.699999988,0,-0.0210430976,-0.0210430976,4
1091,5.456159,0.523896277,0.511090279,0.476103693,-0.704955995,-1.05239868,1.75735474,0.138994694,1.89680219,20,0.699999988,0,-0.0302992817,-0.0302992817,4
1092,5.461157,0.530953765,0.514365673,0.469046235,-1.72714221,0.433044404,1.29409778,0.118186891,1.99280143,20,0.699999988,0,-0.039247781,-0.039247781,4
1093,5.466145,0.537727356,0.517509341,0.462272644,-4.34051466,0.100708,4.23980665,0.090886876,2.0936029,20,0.699999988,0,-0.0478363782,-0.0478363782,4
1094,5.471161,0.544164479,0.520496786,0.455835521,-3.79165602,-1.67175281,5.46844435,0.0840337798,2.1944046,20,0.699999988,0,-0.0559983142,-0.0555805564,4
1095,5.476137,0.550132573,0.523266613,0.4501791,-4.43618774,-1.77749634,6.21368408,0.0894666091,2.29520631,20,0.699999988,0,-0.0631703883,-0.0631703883,4
1096,5.481160,0.555556059,0.525690258,0.444645256,-5.03539991,-1.82785022,6.86325026,0.0895884857,2.39600801,20,0.699999988,0,-0.0701870173,-0.0701870173,4
1097,5.486149,0.560343921,0.528005719,0.439656079,-5.42816114,-2.08465552,7.51281643,0.0898416042,2.49200964,20,0.699999988,0,-0.0765130073,-0.0765130073,4
1098,5.491160,0.564630508,0.529995084,0.435369462,-5.88638258,-2.12493873,8.01132107,0.0904252008,2.59281135,20,0.699999988,0,-0.0819482207,-0.0819482207,4
1099,5.496138,0.568371952,0.531731546,0.431628078,-6.22375441,-2.24578834,8.43933105,0.0902611539,2.69361305,20,0.699999988,0,-0.0866921321,-0.0866921321,4
1100,5.501155,0.571372151,0.53312391,0.428627819,-6.46041822,-2.37670875,8.81194973,0.0901463255,2.79441476,20,0.699999988,0,-0.0902657881,-0.0902657881,4
1101,5.506147,0.573592305,0.534154296,0.426407665,-6.65176344,-2.44216919,9.09393311,0.0901463255,2.89521646,20,0.699999988,0,-0.0931230262,-0.0931230262,4
1102,5.511154,0.575004399,0.534869969,0.424865663,-6.77764845,-2.48245239,9.26010132,0.0901463255,2.99601817,20,0.699999988,0,-0.0952665061,-0.0952665061,4
1103,5.516145,0.575759768,0.535160244,0.424240232,-6.86325026,-2.52273536,9.38598537,0.0901463255,3.0920198,20,0.699999988,0,-0.0960595533,-0.0960595533,4
1104,5.521165,0.575738072,0.53515017,0.424261957,-6.83807325,-2.51769996,9.35577297,0.0901463255,-3.09036398,20,0.699999988,0,-0.0960319862,-0.0960319862,4
1105,5.526142,0.575069249,0.534839749,0.424930722,-6.80786085,-2.49755836,9.29534912,0.0901463255,-2.98956227,20,0.699999988,0,-0.0951840356,-0.0951840356,4
1106,5.531178,0.573455513,0.534090817,0.426544517,-6.65176344,-2.44216919,9.09896851,0.0901463255,-2.88876057,20,0.699999988,0,-0.0931378156,-0.0931378156,4
1107,5.536149,0.571099162,0.532997251,0.428900838,-6.46041822,-2.36160278,8.82202148,0.0901463255,-2.78795886,20,0.699999988,0,-0.090383172,-0.090383172,4
1108,5.541148,0.568240345,0.531670451,0.431759655,-6.2086482,-2.27600098,8.48464966,0.0901463255,-2.68715715,20,0.699999988,0,-0.0865253136,-0.0865253136,4
1109,5.546154,0.56461519,0.529987991,0.43538478,-5.88638258,-2.15011597,8.03649902,0.0901463255,-2.59115553,20,0.699999988,0,-0.0819287896,-0.0819287896,4
1110,5.551139,0.560181022,0.52793014,0.439819008,-5.49865675,-2.00408936,7.50274611,0.0901463255,-2.49035382,20,0.699999988,0,-0.0763064548,-0.0763064548,4
1111,5.556163,0.55519551,0.525616348,0.44480449,-5.07064772,-1.83792114,6.90856886,0.0901463255,-2.38955212,20,0.699999988,0,-0.069985114,-0.069985114,4
1112,5.561163,0.549658418,0.523046553,0.450341612,-4.56207275,-1.67175281,6.24893141,0.0901463255,-2.28875041,20,0.699999988,0,-0.0629643202,-0.0633112043,4
1113,5.566164,0.543626606,0.520247161,0.456373394,-4.03335571,-1.47033679,5.50369263,0.0901463255,-2.1879487,20,0.699999988,0,-0.0556463376,-0.0556463376,4
1114,5.571141,0.537477195,0.517393231,0.462522805,-3.44924903,-1.2538147,4.70306396,0.0901463255,-2.087147,20,0.699999988,0,-0.0475192033,-0.0475192033,4
1115,5.576164,0.530661941,0.514230251,0.46933803,-2.81982398,-1.01211548,3.83193946,0.0903104171,-1.98634565,20,0.699999988,0,-0.0388778262,-0.0388778262,4
1116,5.581141,0.523547232,0.510928273,0.476452738,-2.13500953,-0.755309999,2.89031959,0.0903807506,-1.89034641,20,0.699999988,0,-0.0298567098,-0.0298567098,4
1117,5.586164,0.516218066,0.507526875,0.483781993,-1.46026611,-0.523681581,1.98394775,0.0905214176,-1.7895472,20,0.699999988,0,-0.0205636453,-0.0205636453,4
1118,5.591149,0.508703053,0.504039109,0.491296947,-0.795593143,-0.281982422,1.07757556,0.0907839164,-1.688748,20,0.699999988,0,-0.0114988415,-0.0114988415,4
1119,5.596156,0.501138926,0.500528574,0.498861074,-0.130920395,-0.110778801,0.241699189,0.091072157,-1.5879488,20,0.699999988,0,-0.00190172589,-0.00190172589,4
1120,5.601141,0.49391827,0.497177452,0.5060817,0.266876191,0.0151061993,-0.281982392,0.0912736803,-1.4871496,20,0.699999988,0,0.00771131925,0.00771131925,1
1121,5.606152,0.486407876,0.493691862,0.513592124,0.991973877,0.226593003,-1.21856689,0.0913791806,-1.39115036,20,0.699999988,0,0.0172341298,0.0172341298,1
1122,5.611158,0.478996813,0.490252376,0.521003187,1.72714221,0.428009033,-2.15515137,0.0915573314,-1.29035115,20,0.699999988,0,0.0266309623,0.0266309623,1
1123,5.616154,0.47186628,0.486943096,0.52813375,2.47238135,0.563964844,-3.0363462,0.0924901292,-1.18955195,20,0.699999988,0,0.0356721282,0.0356721282,1
1124,5.621143,0.464902759,0.483711332,0.535097301,3.21762061,0.50857538,-3.72619605,0.0949581191,-1.08875275,20,0.699999988,0,0.0440590121,0.0440590121,1
1125,5.626153,0.45839721,0.480692059,0.541602731,3.79165602,-0.0553894006,-3.73626661,0.102427661,-0.987953365,20,0.699999988,0,0.0523670167,0.0523670167,1
1126,5.631143,0.452566177,0.477985889,0.547433794,0.327301025,1.70700061,-2.03430176,0.129045665,-0.88715291,20,0.699999988,0,0.0601436719,0.0601436719,1
1127,5.636159,0.446871817,0.475343108,0.553128123,4.14413404,2.6184082,-6.76254225,0.171223834,-0.791152477,20,0.699999988,0,0.0673638284,0.0673638284,1
1128,5.641148,0.441613823,0.472902894,0.558386207,5.62454176,1.05743408,-6.68197584,0.166011304,-0.690352023,20,0.699999988,0,0.0740307197,0.0740307197,1
1129,5.646266,0.437077463,0.470797569,0.562922597,5.44830275,2.06954932,-7.51785183,0.159664482,-0.584751546,20,0.699999988,0,0.0797826126,0.0797826126,1
1130,5.651137,0.433071554,0.46893841,0.566928446,5.96694946,1.96884143,-7.93579102,0.161851168,-0.488751203,20,0.699999988,0,0.0847140178,0.0847140178,1
1131,5.656138,0.429903865,0.467468262,0.570185959,6.26403761,2.08969092,-8.35372829,0.160700426,-0.387951374,20,0.699999988,0,0.0889922231,0.0889922231,1
1132,5.661160,0.427216917,0.466296494,0.572620928,6.42013502,2.28607154,-8.70620632,0.160330087,-0.287151545,20,0.699999988,0,0.0920796841,0.0920796841,1
1133,5.666157,0.42544651,0.465399593,0.57455343,6.55609083,2.30621314,-8.86230373,0.160719186,-0.191151515,20,0.699999988,0,0.0945300087,0.0945300087,1
1134,5.671155,0.424327344,0.464880198,0.575672626,6.68197584,2.32635498,-9.0083313,0.160712212,-0.0903514326,20,0.699999988,0,0.0959490687,0.0959490687,1
1135,5.676143,0.424037039,0.464745462,0.575962961,6.68701124,2.36663818,-9.0838623,0.160712212,0.0104485545,20,0.699999988,0,0.0963171721,0.0963217765,1
1136,5.681160,0.424456477,0.464940131,0.575543523,6.68197584,2.34146094,-9.01840115,0.160712212,0.111248545,20,0.699999988,0,0.0957585201,0.0957585201,1
1137,5.686138,0.425704718,0.465519458,0.574432492,6.56112623,2.29614234,-8.85726833,0.160712212,0.212048665,20,0.699999988,0,0.094376646,0.094376646,1
1138,5.691159,0.4275949,0.466396689,0.5724051,6.41509962,2.24075317,-8.65585327,0.160712212,0.312848598,20,0.699999988,0,0.0918059796,0.0918059796,1
1139,5.696137,0.430296868,0.467650652,0.569703102,6.16333008,2.16018653,-8.32351685,0.160712212,0.408848435,20,0.699999988,0,0.0883800238,0.0883800238,1
1140,5.701163,0.433867931,0.469307989,0.566132009,5.87127638,2.04437232,-7.91564846,0.160712212,0.509648323,20,0.699999988,0,0.083852075,0.083852075,1
1141,5.706142,0.437890202,0.471174747,0.562109828,5.51376295,1.89834583,-7.4372859,0.160712212,0.610448778,20,0.699999988,0,0.0787520856,0.0788885131,1
1142,5.711158,0.442736268,0.473423809,0.557263732,5.11596632,1.76239002,-6.87835646,0.160559863,0.711249232,20,0.699999988,0,0.0729672909,0.0729672909,1
1143,5.716155,0.447970629,0.475853086,0.552029371,4.64767408,1.5710448,-6.21871901,0.160578579,0.812049687,20,0.699999988,0,0.0662513971,0.0662513971,1
1144,5.721154,0.453529507,0.478432953,0.546470463,4.12399244,1.38473499,-5.50872755,0.160456687,0.912850142,20,0.699999988,0,0.0589222014,0.0589222014,1
1145,5.726143,0.459846675,0.481364787,0.540153325,3.54995728,1.16317749,-4.71313477,0.160330087,1.00885046,20,0.699999988,0,0.0509123839,0.0509123839,1
1146,5.731163,0.466523319,0.484463423,0.53347671,2.95578003,0.931549013,-3.8873291,0.160154253,1.10964966,20,0.699999988,0,0.0424467251,0.0424467251,1
1147,5.736139,0.4735502,0.487724602,0.5264498,2.31124854,0.694885254,-3.0615232,0.159884661,1.21044886,20,0.699999988,0,0.0335369781,0.0339937732,1
1148,5.741160,0.480776101,0.491078138,0.519223869,1.67175281,0.422973603,-2.09472632,0.159446269,1.31124806,20,0.699999988,0,0.0247786772,0.0247786772,1
1149,5.746150,0.4882375,0.494541019,0.512110114,0.997009158,0.151062012,-1.14807117,0.158857957,1.41204727,20,0.699999988,0,0.0153549789,0.0153549789,1
1150,5.751196,0.495787203,0.498044819,0.504212737,0.302124023,-0.0704956055,-0.231628418,0.157890052,1.51284647,20,0.699999988,0,0.00579497311,0.00579497311,1
1151,5.756139,0.503015757,0.501399636,0.496984273,-0.0604247972,-0.231628403,0.292053193,0.156282201,1.60884571,20,0.699999988,0,-0.0038238042,-0.0038238042,4
1152,5.761140,0.510579944,0.504910171,0.489420086,-0.483398378,-0.553893983,1.03729236,0.15207991,1.70964491,20,0.699999988,0,-0.0134147974,-0.0134147974,4
1153,5.766156,0.517990589,0.508349478,0.482009411,-0.785522401,-0.976867676,1.76239014,0.146942481,1.81044412,20,0.699999988,0,-0.0228111669,-0.0228111669,4
1154,5.771163,0.525264382,0.511725247,0.474735618,-0.679778993,-0.971832216,1.65161121,0.13611199,1.91124332,20,0.699999988,0,-0.031653408,-0.031653408,4
1155,5.776159,0.532267213,0.51497525,0.467732757,-2.22564673,0.689849854,1.53579688,0.113677613,2.01204276,20,0.699999988,0,-0.0404990688,-0.0404990688,4
1156,5.781144,0.538695753,0.51795876,0.461304218,-4.34555054,-0.156097397,4.50164795,0.0886486992,2.11284447,20,0.699999988,0,-0.0490642861,-0.0490642861,4
1157,5.786156,0.545042634,0.520904362,0.454957396,-3.79669166,-1.82281482,5.61950636,0.0845471472,2.20884609,20,0.699999988,0,-0.0571117364,-0.0571117364,4
1158,5.791141,0.550942242,0.523642361,0.449057758,-4.60235548,-1.71203613,6.31439161,0.0898486897,2.3096478,20,0.699999988,0,-0.0645921454,-0.0645921454,4
1159,5.796156,0.556333661,0.526144564,0.443666339,-5.08071852,-1.89834583,6.95388746,0.0895229131,2.4104495,20,0.699999988,0,-0.0714282244,-0.0714282244,4
1160,5.801142,0.561161399,0.528385103,0.438838571,-5.46844435,-2.08465552,7.55309963,0.0900127664,2.51125121,20,0.699999988,0,-0.0772157758,-0.0772157758,4
1161,5.806162,0.565428495,0.530365467,0.434571505,-5.94177198,-2.13500953,8.07678127,0.0904018059,2.61205292,20,0.699999988,0,-0.0825932622,-0.0825932622,4
1162,5.811148,0.568781018,0.531921387,0.431218982,-6.24389648,-2.26592994,8.50982666,0.0902190283,2.71285462,20,0.699999988,0,-0.0872108489,-0.0872108489,4
1163,5.816155,0.571677148,0.533265471,0.428322822,-6.47552395,-2.39181495,8.86733913,0.0901463777,2.80885625,20,0.699999988,0,-0.0908830091,-0.0908830091,4
1164,5.821143,0.573969662,0.534329414,0.426030308,-6.68701124,-2.44216919,9.12918091,0.0901463777,2.90965796,20,0.699999988,0,-0.0937897861,-0.0937897861,4
1165,5.826155,0.575336456,0.534963787,0.424663544,-6.79779005,-2.47741675,9.28024292,0.0901463777,3.01045966,20,0.699999988,0,-0.0955228135,-0.0955228135,4
1166,5.831159,0.575938404,0.535243154,0.424061596,-6.85317898,-2.52273536,9.37591457,0.0901463777,3.11126137,20,0.699999988,0,-0.0961155221,-0.0961155221,4
1167,5.836155,0.575769365,0.535164714,0.424266726,-6.84814453,-2.50762939,9.35577393,0.0901463777,-3.07112241,20,0.699999988,0,-0.0960259661,-0.0960259661,4
1168,5.841143,0.574953973,0.534786224,0.425045997,-6.77261305,-2.48748779,9.26010132,0.0901463777,-2.9703207,20,0.699999988,0,-0.0950378552,-0.0950378552,4
1169,5.846161,0.573350191,0.534041941,0.426649749,-6.62155151,-2.42706275,9.0486145,0.0901463777,-2.87431908,20,0.699999988,0,-0.0930043831,-0.0930043831,4
1170,5.851147,0.570710361,0.532816768,0.429289609,-6.42013502,-2.35656738,8.77670288,0.0901463777,-2.77351737,20,0.699999988,0,-0.0896571726,-0.0896571726,4
1171,5.856160,0.567645669,0.531394482,0.432354361,-6.1331172,-2.24075317,8.37387085,0.0901463777,-2.67271566,20,0.699999988,0,-0.0857712403,-0.0857712403,4
1172,5.861146,0.563784957,0.529602706,0.436215043,-5.82595778,-2.12493873,7.95089626,0.0901463777,-2.57191396,20,0.699999988,0,-0.0811250284,-0.0811250284,4
1173,5.866154,0.559283555,0.527513564,0.440538764,-5.42816114,-1.98394775,7.4121089,0.0901463777,-2.47111225,20,0.699999988,0,-0.0753938332,-0.0753938332,4
1174,5.871139,0.554441333,0.52526629,0.445558667,-4.98504639,-1.8077085,6.79275513,0.0901463777,-2.37031054,20,0.699999988,0,-0.0690288395,-0.0690288395,4
1175,5.876215,0.548511624,0.522643268,0.451210499,-4.47143555,-1.61636329,6.08779907,0.0901463777,-2.26950884,20,0.699999988,0,-0.0618626103,-0.0618626103,4
1176,5.881163,0.542730391,0.51983124,0.457269609,-3.92761207,-1.41998279,5.34759474,0.0901463777,-2.17350721,20,0.699999988,0,-0.0541799739,-0.0541799739,4
1177,5.886143,0.536179006,0.516790748,0.463820994,-3.33847022,-1.21353137,4.57214308,0.0902190357,-2.07270551,20,0.699999988,0,-0.0458731316,-0.0463130809,4
1178,5.891161,0.529329479,0.513611853,0.470670491,-2.72918677,-0.986938417,3.71612525,0.0902800113,-1.97190452,20,0.699999988,0,-0.0375504196,-0.0375504196,4
1179,5.896140,0.522164166,0.510438561,0.477508008,-2.04940772,-0.745239198,2.79464698,0.0904019028,-1.87110531,20,0.699999988,0,-0.0285186693,-0.0285186693,4
1180,5.901160,0.515128314,0.50702107,0.484871715,-1.36459339,-0.493469208,1.85806262,0.0905496031,-1.77030611,20,0.699999988,0,-0.0191818792,-0.0191818792,4
1181,5.906138,0.507622778,0.503537774,0.492377251,-0.649566591,-0.246734604,0.89630121,0.0907816142,-1.67430687,20,0.699999988,0,-0.00966528803,-0.00966528803,4
1182,5.911162,0.500052512,0.500024378,0.499947488,-0.0856018066,-0.0906371996,0.176239014,0.0911425054,-1.57350767,20,0.699999988,0,-6.66049236e-05,-6.66049236e-05,1
1183,5.916137,0.4924815,0.496510655,0.50751853,0.397796571,0.0352478027,-0.402832001,0.0913018733,-1.47270846,20,0.699999988,0,0.00907748844,0.00907748844,1
1184,5.921157,0.484974593,0.493026674,0.515025377,1.08261108,0.25176999,-1.3343811,0.0913933069,-1.37190926,20,0.699999988,0,0.0186172333,0.0186172333,1
1185,5.926145,0.477608174,0.489784777,0.522010744,1.81274402,0.458221376,-2.27096534,0.0915995687,-1.27111006,20,0.699999988,0,0.0279085096,0.0279085096,1
1186,5.931161,0.470814526,0.486454993,0.529185534,2.5680542,0.584106386,-3.15216064,0.0926401913,-1.17031085,20,0.699999988,0,0.0370057151,0.0370057151,1
1187,5.936147,0.463971704,0.483279228,0.536028326,3.34854102,0.463256806,-3.81179786,0.0956800133,-1.07431161,20,0.699999988,0,0.0456820577,0.0456820577,1
1188,5.941159,0.457459986,0.480257124,0.542540073,3.68591261,-0.25680539,-3.42910719,0.100465953,-0.973512053,20,0.699999988,0,0.0539385937,0.0539385937,1
1189,5.946149,0.4514485,0.477467179,0.5485515,-0.0251770001,3.19244361,-2.84500098,0.134000331,-0.872711599,20,0.699999988,0,0.0615608282,0.0611108914,1
1190,5.951165,0.445720434,0.474808782,0.554279625,4.54696608,1.99401832,-6.54098415,0.173656583,-0.771911144,20,0.699999988,0,0.0684473887,0.0684473887,1
1191,5.956144,0.44070062,0.472561598,0.55912149,5.62454176,1.19338977,-6.81793165,0.163594872,-0.67111069,20,0.699999988,0,0.0749630779,0.0749630779,1
1192,5.961154,0.436375797,0.470471889,0.563624144,5.49362135,2.10479736,-7.59841871,0.159758136,-0.570310235,20,0.699999988,0,0.0806722343,0.0806722343,1
1193,5.966148,0.432512313,0.468678862,0.567487717,6.01730299,1.97891223,-7.99621534,0.161881581,-0.474309981,20,0.699999988,0,0.0855709761,0.0855709761,1
1194,5.971153,0.429385483,0.467227668,0.570614457,6.27914429,2.12997437,-8.40911865,0.160440192,-0.373510152,20,0.699999988,0,0.0895355865,0.0895355865,1
1195,5.976143,0.426737994,0.465998977,0.573261976,6.41509962,2.29614234,-8.71627712,0.160294831,-0.272710323,20,0.699999988,0,0.0928925052,0.0926170126,1
1196,5.981158,0.42518574,0.465278566,0.57481426,6.57119703,2.31124854,-8.88244534,0.160723805,-0.171910241,20,0.699999988,0,0.0948585346,0.0948585346,1
1197,5.986147,0.424212456,0.464810371,0.575823188,6.68197584,2.33139038,-9.0133667,0.160712123,-0.071110189,20,0.699999988,0,0.0961398929,0.0961398929,1
1198,5.991208,0.424007595,0.464731812,0.575992465,6.68197584,2.36160278,-9.0435791,0.160712123,0.0296897981,20,0.699999988,0,0.0963681266,0.0963681266,1
1199,5.996159,0.424527109,0.464972913,0.575472891,6.67190504,2.33139038,-9.0032959,0.160712123,0.12568979,20,0.699999988,0,0.0956958085,0.0956958085,1
1200,6.001144,0.425945699,0.465631276,0.574054301,6.54602003,2.28607154,-8.83209133,0.160712123,0.226489931,20,0.699999988,0,0.0938970968,0.0938970968,1
1201,6.006155,0.428171605,0.466664314,0.571828365,6.34963894,2.21557593,-8.59542847,0.160712123,0.32728982,20,0.699999988,0,0.0910747573,0.0914460272,1
1202,6.011142,0.430894047,0.467927814,0.569105923,6.1230464,2.12997437,-8.25302124,0.160712123,0.428089648,20,0.699999988,0,0.0878147036,0.0878147036,1
1203,6.016164,0.434541553,0.469620645,0.565589011,5.82092285,2.01919556,-7.84011841,0.160712123,0.528889656,20,0.699999988,0,0.0831635073,0.0831635073,1
1204,6.021140,0.438576788,0.471493393,0.561423182,5.44830275,1.87820435,-7.32650709,0.160712123,0.624890089,20,0.699999988,0,0.0778815001,0.0778815001,1
1205,6.026163,0.443365872,0.473715991,0.556634068,5.03036499,1.71707129,-6.74743652,0.160587907,0.725690544,20,0.699999988,0,0.0718091801,0.0718091801,1
1206,6.031138,0.448854655,0.476263374,0.551145375,4.53185987,1.5458678,-6.07772779,0.160578489,0.826490998,20,0.699999988,0,0.064849712,0.064849712,1
1207,6.036152,0.454724938,0.478987753,0.545275033,4.02831984,1.34445179,-5.37780762,0.160428464,0.927291453,20,0.699999988,0,0.0574064478,0.0578214452,1
1208,6.041139,0.461117923,0.481954753,0.538882077,3.46939063,1.12792969,-4.59732056,0.160294831,1.02809155,20,0.699999988,0,0.049734164,0.049734164,1
1209,6.046154,0.467884451,0.485095114,0.532469034,2.87017822,0.90133667,-3.77151489,0.160053372,1.12889075,20,0.699999988,0,0.0411690958,0.0411690958,1
1210,6.051157,0.474572778,0.488199174,0.525427222,2.21557593,0.63446039,-2.85003638,0.159821272,1.22968996,20,0.699999988,0,0.0322404131,0.0322404131,1
1211,6.056165,0.481846839,0.491575092,0.518153191,1.5458678,0.3826904,-1.92855823,0.15940398,1.3256892,20,0.699999988,0,0.0230172947,0.0230172947,1
1212,6.061138,0.489313364,0.495040327,0.510686636,0.861053407,0.0956726,-0.956726015,0.158724308,1.4264884,20,0.699999988,0,0.0135501241,0.0135501241,1
1213,6.066159,0.496876627,0.498550415,0.503123343,0.181274399,-0.0906371996,-0.130920395,0.157636836,1.5272876,20,0.699999988,0,0.00396025134,0.00441460917,1
1214,6.071144,0.504462838,0.502071202,0.495537162,-0.0856018066,-0.276946992,0.362548798,0.155391544,1.62808681,20,0.699999988,0,-0.00519703794,-0.00519703794,4
1215,6.076153,0.511984468,0.505405307,0.488353133,-0.538787842,-0.594177186,1.13296509,0.151618123,1.72888601,20,0.699999988,0,-0.0147676393,-0.0147676393,4
1216,6.081142,0.51905787,0.508844793,0.48094213,-0.780487061,-1.01211548,1.79260254,0.145932227,1.82488525,20,0.699999988,0,-0.0241644196,-0.0241644196,4
1217,6.086153,0.526285052,0.512198925,0.473714948,-0.689849854,-0.750274599,1.44012451,0.133770451,1.92568445,20,0.699999988,0,-0.0333281048,-0.0333281048,4
1218,6.091143,0.533272207,0.515441716,0.466727823,-2.98599219,0.961761415,2.02423072,0.109552473,2.02648425,20,0.699999988,0,-0.0421874486,-0.0421874486,4
1219,6.096155,0.539932668,0.518532813,0.460067302,-4.24987745,-0.533752382,4.71313477,0.0871063843,2.12728596,20,0.699999988,0,-0.0506326333,-0.0503240563,4
1220,6.101172,0.546235383,0.521457911,0.453764617,-3.87725806,-1.8429563,5.72021437,0.0862368718,2.22808766,20,0.699999988,0,-0.0581664592,-0.0581664592,4
1221,6.106270,0.552046299,0.524154782,0.447953731,-4.71313477,-1.68182349,6.3949585,0.0899540633,2.32888937,20,0.699999988,0,-0.0659920201,-0.0659920201,4
1222,6.111144,0.557100654,0.526500523,0.442899376,-5.12100172,-1.95877051,7.079772,0.0893587619,2.424891,20,0.699999988,0,-0.072400704,-0.072400704,4
1223,6.116146,0.561896801,0.528726399,0.438103199,-5.55908203,-2.09472632,7.65380859,0.0902540535,2.5256927,20,0.699999988,0,-0.078482002,-0.078482002,4
1224,6.121161,0.565865397,0.530568242,0.434134573,-5.99212646,-2.14508057,8.13720703,0.0904368758,2.62649441,20,0.699999988,0,-0.0835140198,-0.0835140198,4
1225,6.126136,0.569490314,0.532250583,0.430509686,-6.27410841,-2.28607154,8.56017971,0.0902423635,2.72729611,20,0.699999988,0,-0.0879242346,-0.0879242346,4
1226,6.131161,0.572195947,0.533506274,0.427804083,-6.4956665,-2.39685059,8.89251709,0.0901462659,2.82809782,20,0.699999988,0,-0.0914724171,-0.0914724171,4
1227,6.136149,0.574228764,0.534386039,0.425908476,-6.70211744,-2.44216919,9.14428711,0.0901462659,2.92889953,20,0.699999988,0,-0.0939443186,-0.0939443186,4
1228,6.141157,0.575469911,0.535025716,0.424530089,-6.80786085,-2.48748779,9.29534912,0.0901462659,3.02970123,20,0.699999988,0,-0.0956920013,-0.0956920013,4
1229,6.146137,0.57602334,0.535282552,0.42397666,-6.83807325,-2.51769996,9.35577297,0.0901462659,3.12570286,20,0.699999988,0,-0.0963937417,-0.0963937417,4
1230,6.151161,0.575682044,0.535124183,0.424318016,-6.81289625,-2.49755836,9.31045437,0.0901462659,-3.05668092,20,0.699999988,0,-0.09596093,-0.09596093,4
1231,6.156162,0.574573457,0.534609675,0.425426543,-6.72729397,-2.46734595,9.21981812,0.0901462659,-2.95587921,20,0.699999988,0,-0.0945553705,-0.0946404859,4
1232,6.161153,0.572769403,0.533772409,0.427230597,-6.58126831,-2.41699219,8.9982605,0.0901462659,-2.85507751,20,0.699999988,0,-0.0924733728,-0.0924733728,4
